video_id,video_title,channel_name,keyword_used,comment_id,author,comment_text,language,published_at,like_count,is_reply,parent_comment_id
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugw22DUPCdpeUwRDZkR4AaABAg,@sivrajagounder598,Correct,en,2026-06-08T15:37:39Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgwO7jFUfcTo6lOPy-54AaABAg,@mohanrao2669,తమ్ముడు తమిళ్ జనం ఛానల్ మంచి పాయింట్ పెట్టారు కానీ కాంగ్రెస్ పార్టీ సౌత్ ఇండియా పార్టీగా మారిపోయింది తెలంగాణ కర్ణాటక కేరళ ఇప్పుడు తమిళనాడు గవర్నమెంట్ లో భాగస్వామ్యం ఈ నాలుగు రాష్ట్రాల తప్పి నార్తుల కాంగ్రెస్ లేదు తమ్ముడు,te,2026-06-08T15:31:59Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgwO7jFUfcTo6lOPy-54AaABAg.AXncgrqp76aAXnjiCBvGCp,@Lokaiah2009,North south east west all sides Congress will going to disappear in future,en,2026-06-08T16:33:20Z,0,True,UgwO7jFUfcTo6lOPy-54AaABAg
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugw_b8x19yU3DSmh4_Z4AaABAg,@vijayalakshmiparanthaman1699,Glad that you gave a detailed response to Revanth reddy ji 's allegations that all important leaders belong to the North...He must first make sure the directions from where these leaders are...Good rebuttal to his incorrect allegations...,en,2026-06-08T15:30:19Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzmfVVl6jspOmTA0mN4AaABAg,@gowrisabareesan2482,"No comments simply waste bro😂
But really you are great bro🎉",en,2026-06-08T15:26:54Z,1,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgxEoGPgO_caSsIJkGN4AaABAg,@RaghunathanR-g4m,Mental  congress fellow,en,2026-06-08T15:23:00Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzQsNi6Tja1FtCudVx4AaABAg,@S.RajendranRana,"From 1946 onwards Congress  split the India, 
Who give area of India  as a Pakistan  
At the time P.M 
Jwaharlal  Nehru  
Who give area of wining War as a Bangladesh 
Who gives AREA TO 
 CHINNA FROM J&K 
CONGRESS  LEADER JWAHARLAL  NEHRU
WHO GIVES KACHA THIVU TO SRI LANKA  AT THE PERIOD  OF INDIRA FROSHKAN 
WHO HELPS DMK
FOR THAT 
TOTALLY  CONGRESS  SPLIT INDIA ALWAYS 
DNA OF CONGRESS  IS ANTI INDIAN   IN THEIR  BLOOD",en,2026-06-08T15:22:35Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgyZVK6TM3vcr9lEool4AaABAg,@muralivarma7950,Super please send the message to Revath Reddy,en,2026-06-08T15:20:13Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugzvv8E5pUTAttBufa14AaABAg,@shamaladeviramasamy8767,Super thambi,en,2026-06-08T15:19:51Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugw1OwmDHCW_26PxY5Z4AaABAg,@MeenaKanna-x6x,PM post is only powerful. Revath Reddy is correct.,en,2026-06-08T15:16:29Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgxP0l9pMR7y_6AYKZ94AaABAg,@jaaisankar1999,Since from freedom of India who is the pm of india appadiengratha sonna paraveilla,en,2026-06-08T15:08:41Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugx_7ql4zjxuRRIS9xN4AaABAg,@palanichamyperumal2637,"Super super news and messages!...Thanks lot!!...
And that raghul is really all-time rascal!...",en,2026-06-08T15:06:34Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugwk58OYgXJyfRcOzch4AaABAg,@RajendranSonaimuthu-ff1lp,This CM says nonsense. I think he is next to Sudalin.  They are all fools.,en,2026-06-08T15:03:20Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzxjqWRUn1nSv09yTF4AaABAg,@BaluThiruchelvi,Highly contempt to Reddy,en,2026-06-08T15:01:41Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgxSAX2XwtfoRhBEnot4AaABAg,@janakiramkrishnamurthy1322,Reventh Reddy urgently need to admit in NIMHANS ie Mental Hospital.,en,2026-06-08T14:53:43Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugz7AkYi1-RZhwYBc6d4AaABAg,@tamilselvan729,Stalin and DMK are telungans and they are problems for India 😮😮😮,en,2026-06-08T14:43:05Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgySH_KjnkEWcAIlj694AaABAg,@tamilselvan729,All the telungans problems for India 😮😮😮,en,2026-06-08T14:41:39Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugz3uh-XIHBXTgtz5qN4AaABAg,@mudaliarvinayagam7001,"Super 👌  Super 👌 
First of all  in Congress their cheif is mental person 😂😂😂",en,2026-06-08T14:41:39Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugwz3U1n7jrVhKq9Vn14AaABAg,@umaloga621,He is unfit for CM to elect telengana people’s,en,2026-06-08T14:41:25Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzfXXP15_uso8SMav14AaABAg,@bhavanikumar7150,Wonderful. Keep breaking these KhanChristi Khangress deshdrohi brashtachaar party propaganda.,en,2026-06-08T14:38:23Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgwwdtVJ7terR5FXU6Z4AaABAg,@arokkiasamya6458,"Well done sir 
Really great explanation",en,2026-06-08T14:33:09Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgyNYGNKwRjK2siDuZF4AaABAg,@venkatasubramanianchandram6617,"Antinationals, Theeyasakthigal should be driven out of India immediately 😮",en,2026-06-08T14:28:49Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugy0I9CQ8qbX7Jf7YFV4AaABAg,@SIVALINGAM-r9q,God only saves us from this kind of separation mindset.,en,2026-06-08T14:28:24Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgyEbs-PDFIM-yYCxrF4AaABAg,@MrSurendiran_Varadharajan,Kindly give answers about only president and prime minister..because he spoke about  them only in your shown video,en,2026-06-08T14:19:01Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugy5MJV6NcRVQI67PG14AaABAg,@mangalaranganathan9442,"My History knowledge is better than Mr. Revanth Reddy::::::He has forgotten Sarvapalli Radha Krishnan, Sanjiva Reddy ,V V Giri, KR Narayanan, Abdul Kalam, PV Narasimha Rao, RVenkatraman, Venkaiah Naidu, Devegouda, Pranab Mukharjee.......were mostly from South of India and other regions too@Tamil Janam",en,2026-06-08T14:17:06Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugwl1z_86LKOpfrZc854AaABAg,@masterjagathjayamani7557,Even Kharge from south 😂😂😂,en,2026-06-08T14:08:41Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzyY31eFWkQ6FECnfB4AaABAg,@RamKar-w3t,Super super clear explanation,en,2026-06-08T14:02:08Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgxYsTWblM0l0JX81BN4AaABAg,@SivasamySekar,Super explanation hats off,en,2026-06-08T13:56:19Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugw3fakwGhSgAwzMrh94AaABAg,@sundararajan7570,POT SHOT on Reddy Garu. Please Try for Good Administration as Next time.. You have to go to Delhi as Congress President.,en,2026-06-08T13:52:43Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugw0-lypUfN3p-qKJMV4AaABAg,@Thoma007,they are just misleading people for delimitation and money gives to North from south for decades.,en,2026-06-08T13:49:47Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgwO9f3dVFAbai3KAMd4AaABAg,@DeepMT5,Jokers are always joker like you guys nobody is from south india are in pm or in president,en,2026-06-08T13:47:19Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugznc8FT6NF01gQcIu54AaABAg,@DeepMT5,He is Still saying nobody is there as pm and president  for india you fool,en,2026-06-08T13:46:03Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgwHp5V9I0tBxG8Cy314AaABAg,@lathavenkatarajan9581,Most politiabs dont know history geography science ir maths. But they want power 😂,en,2026-06-08T13:41:11Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgyJLJsBhFQo4agKcnx4AaABAg,@Ramkin2011,How many prime ministers from Congress were from the south?,en,2026-06-08T13:33:58Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzVKOl7kFe5pMVnux14AaABAg,@saravanakumarkrishnamoorth8557,Comment illa komattuuulaaaa posanummmm planning to split or confuse so that they can win in coming LS,en,2026-06-08T13:28:46Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgwqjR8GJl5UciYg6S94AaABAg,@shushmai,ISRO and all is appointed based on Merit. dont combine and bring that here.. how many PMs till now have come from TN?,en,2026-06-08T13:28:44Z,1,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgxdJ_LiIYMzAl4lUah4AaABAg,@muruganmurugan-in8by,Super brother 👌🤝,en,2026-06-08T13:25:23Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzLQOS3DfSB8kq0Hdt4AaABAg,@mohamedanvarabdulrahman,More North Indian invading Tamil Nadu,en,2026-06-08T13:23:16Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgxYNIHtHT3VKACZsfR4AaABAg,@tromeesaro140,Congress  are brainless people . Only Rahul and his family  is from Northern part. Our Honorable PM and President are not from the Northern part . This is Bharat. All are one.   Congress is always a separatist party . Congress people useless speech  and wasting everyone's time,en,2026-06-08T13:17:35Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgylPGC4J7hp6X0_-eR4AaABAg,@rajasekaranvadivel326,Except Narasimha Rao all the Congress P.Ms were from Northern part of India,en,2026-06-08T13:13:18Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzZ6NucJWzDmiqwSkt4AaABAg,@raghavanchakravarthy2974,"A vip is having a poor Knowledge of Geography. Of India 
Mera Bharat Mahaan .",en,2026-06-08T13:07:59Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzgQLTNfn8U4_XtOYt4AaABAg,@cmstudio5640,Congress it’s self a North Indian party,en,2026-06-08T12:57:43Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugwd10EpsQCdyfA3RWZ4AaABAg,@Dillibabu-h5x,Take the track record from 1947 not today's scene,en,2026-06-08T12:53:33Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgxhVRsKBjKp2DfEr494AaABAg,@geetharajaram6462,"It's not at all surprising 
They are really stooge of the Congress Party leader Rahul Gandhi who is tirelessly working to mortgage India to Western countries
North  South divide is an inner agenda for the larger goal",en,2026-06-08T12:52:23Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugz4YETw4lFvvuvQ4_94AaABAg,@chandrasekaranhkrishnamoor7751,Criminal statement by telengana CM. Pawan Kalyan jee will take them soon,en,2026-06-08T12:51:58Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgwtFgdVCQI7UNJxEvd4AaABAg,@SriramBalasubramanian-b7l,Revanth Roti koluti is correct PM is north president is north Rahul is from kanyakumari? That idiot is first of all not an Indian,en,2026-06-08T12:42:41Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzH2AT5F98MuYZiQoV4AaABAg,@valasamudram,"Decision making authority is PM and home ministers.

 All other designation sir appointed by the government.

 The powerful position in days PM and home ministers etc etc.

 So always those peoples only will be a PM and home ministers other than south of India.

 So so this is not dividing rule partiality between North India and South India Mr Raventh said is right",en,2026-06-08T12:41:06Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugz0uSxviE1IzDHgDlh4AaABAg,@SundharKR-f4k,"Revanth is a slave of  Italy woman .why he failed to think over that !!Rahul khan only belongs to upper India .khangress,sawaharlal,etc spoiled India by offering j+k,to pakkiristan kachatheevu to srilanka some area to china .so the bloody family is to be driven out of India along with beggarladesh fellows 😅😅😅",en,2026-06-08T12:26:05Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzZZnz5hbvAi_-Vgfl4AaABAg,@rameshbabu3766,Slipper shot to Revant Reddy,en,2026-06-08T12:25:24Z,3,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgyUaEHXpSimHQYV8R14AaABAg,@thrinethranak5652,Hindus Are Last Grade Citizens in Bharath India. Hindus Don't know they're Already Actually Minorities in Bharath India.,en,2026-06-08T12:18:37Z,1,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzCMzbpdyNrJc04KKd4AaABAg,@Jayagopal-kk1fl,Super ji we don't want congress raghul is a jocker,en,2026-06-08T12:13:43Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugzh_jm-QCOdwhMMY4x4AaABAg,@kmanraj4403,Congress leaders all are தற்குறி,en,2026-06-08T12:12:39Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugx1V1rH7iQtEzh061x4AaABAg,@praveenjain6170,Congress only believes in divide and rule policy,en,2026-06-08T12:08:04Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzaYSdg33cvsWPq35h4AaABAg,@shriramiyer770,First Chief of Army is general Karippa belongs to south India only,en,2026-06-08T12:03:12Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgwTHSqWT_8w_2RwkA14AaABAg,@shriramiyer770,FORMER PRIME MINISTER NARASIMHA Rao And Deva Goudha belongs to sounth India,en,2026-06-08T12:00:43Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgwNUaMsu2Kt0ikfIWN4AaABAg,@svenkatesaperumal1273,Revathi reddy is an echai. Ex BJP member.,en,2026-06-08T12:00:29Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgyEXdyRFjI4WRHzp614AaABAg,@shriramiyer770,Former Chief Election Commissioner Of India T.N.Sheshan belongs to south India,en,2026-06-08T11:59:04Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugyvx2G8nAA18yKhbWV4AaABAg,@shriramiyer770,"Dr Abdul Kalam belongs to which place 
Never forget him",en,2026-06-08T11:56:20Z,35,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgwmHZzzvv0Xw1gTXkF4AaABAg,@RayPillay-m3k,Vijay. Revant udayanidhi. Thirumavalan Rahul Sonia priyanka her husband  Mamta Omar abudullah.   Akhilesh Yadav Kerala congress muslim league  all this people anti Indians they work against the country,en,2026-06-08T11:54:40Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgyZZb1AEVhv9tVfLGF4AaABAg,@ganeshmuthukumar2072,Pappu followers are like pappu only,en,2026-06-08T11:54:38Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgyiW5YE3HDHM1TF4qR4AaABAg,@santroley,For this discovery ;he may be awarded  Noble Prize for the year 2026.,en,2026-06-08T11:53:45Z,1,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgwGp745TIMSodGYBnx4AaABAg,@RayPillay-m3k,This all break up our country. What is this north south bullshit,en,2026-06-08T11:52:02Z,1,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgwMcLT4MIPPIert-LJ4AaABAg,@mnr3190,The Finance minister and External Affairs minister also from south,en,2026-06-08T11:50:54Z,42,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgxyZYgSi98cwFvJFrB4AaABAg,@muruganthanesh1990,🤦Congress 🤬🤬🤬,en,2026-06-08T11:47:56Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgxVy3VdJSNFLejJPAd4AaABAg,@murugesanjeji8754,"Revanth Reddy is absolutely correct.
South India is politically weak and minority.
ISRO, DEFENCE ESTABSHMENT S ARE POST / SERVICE. People will occupy the top post as per seniority.
This channel is misguiding people without knowing difference between Selection post and election post.",en,2026-06-08T11:46:52Z,0,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgxVy3VdJSNFLejJPAd4AaABAg.AXnDw4J43ClAXnEVwhjN08,@ganesangirisundaram879,Post of vice president.. Elected or selected?,en,2026-06-08T11:51:54Z,1,True,UgxVy3VdJSNFLejJPAd4AaABAg
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgxVy3VdJSNFLejJPAd4AaABAg.AXnDw4J43ClAXnMXPa32iM,@jcrjcr4504,Educated fool.,en,2026-06-08T13:02:01Z,0,True,UgxVy3VdJSNFLejJPAd4AaABAg
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgyIEhAETNuQLaIapzl4AaABAg,@RadhaKrishnan-hq9st,Rahul is a cheat...,en,2026-06-08T11:45:05Z,1,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgzNhSZpcx0paNqwNwF4AaABAg,@RadhaKrishnan-hq9st,Congress should be driven away from the country...,en,2026-06-08T11:44:08Z,2,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,UgxUFpaDi8JligWcEcF4AaABAg,@neduncheran,Congress  party is useless  modi g already chase them out but in South  tamilnaadu  tvk join them  basically  this tvk n Congress  are useless,en,2026-06-08T11:36:46Z,25,False,
3Mz9-wt2nMw,இந்தியாவை உடைக்க காங்கிரஸ் சதி?,Tamil Janam,Telangana politics,Ugylj_czNxTAE18-af14AaABAg,@shivramsharma3212,Rahul Khan is a fool and Italian citizen and always wants to destroy India,en,2026-06-08T11:33:57Z,0,False,
pzhCQXuVi2o,జగన్ ఎంత ఇంపార్టెంటో ఇండియా కూటమి చెప్పింది ! | Jagan impact  | key talks,Key talks,Jagan,UgyCRuVpWnqwK21aWj54AaABAg,@mrdaniel6673,మీ విశ్లేషణ Feature లో జరగొచ్చు,te,2026-06-08T16:57:44Z,0,False,
pzhCQXuVi2o,జగన్ ఎంత ఇంపార్టెంటో ఇండియా కూటమి చెప్పింది ! | Jagan impact  | key talks,Key talks,Jagan,Ugx71DH120hGv1d7hjl4AaABAg,@devireddybalu2059,I think Tvk doesn't have MP sheets,en,2026-06-08T16:48:05Z,0,False,
pzhCQXuVi2o,జగన్ ఎంత ఇంపార్టెంటో ఇండియా కూటమి చెప్పింది ! | Jagan impact  | key talks,Key talks,Jagan,Ugx71DH120hGv1d7hjl4AaABAg.AXnlP9OQjMwAXnoUozN4hM,@keytalkstelugu,"It’s not about mp seats, not invited yet anthe",en,2026-06-08T17:15:04Z,0,True,Ugx71DH120hGv1d7hjl4AaABAg
MNYo5neLY2Y,YS Jagan Emotional Reaction On Visakha Steel Plant Incident | @SakshiTVLIVE,Sakshi TV Live,Jagan,UgwGWk_SswAfLR-Gu9R4AaABAg,@jayaprakashnarayannimmagad8303,"స్టీల్ ఫ్యాక్టరీలో లోహం తయారీ క్రమంలో 
జరిగిన సంఘటనలో చనిపోయిన కార్మికులకు 
ప్రగాడ సానుభూతి తెలియచేస్తున్నాను 
ఆస్పటలలో దెబ్బలు తగిలిన కార్మికులకు 
మంచి వైద్య సహాయం అందించాలి అని 
నేను కోరుతున్నాను జై జగన్ జై జగన్ జై జగన్ 
💯🏃🐅🏇💐🌹🍁🪷🥀",te,2026-06-08T17:01:09Z,1,False,
MNYo5neLY2Y,YS Jagan Emotional Reaction On Visakha Steel Plant Incident | @SakshiTVLIVE,Sakshi TV Live,Jagan,UgzDZucDDGR-DI_5wHR4AaABAg,@somuseru5388,కోటి రూపాయలు నీ అమ్మ సొమ్మా,te,2026-06-08T16:59:42Z,0,False,
MNYo5neLY2Y,YS Jagan Emotional Reaction On Visakha Steel Plant Incident | @SakshiTVLIVE,Sakshi TV Live,Jagan,UgyzuJjn0IGYAbLHn6B4AaABAg,@somuseru5388,ఆపవే సోది ముండా,te,2026-06-08T16:58:49Z,0,False,
MNYo5neLY2Y,YS Jagan Emotional Reaction On Visakha Steel Plant Incident | @SakshiTVLIVE,Sakshi TV Live,Jagan,Ugw-2GqOAJqqss3twnZ4AaABAg,@keshavaraochenna577,Jagan Anna meeru okasari VST visit  cheyyandi tomorrow please 🙏  meeru velithe public victims bravega vuntaru sir❤,en,2026-06-08T16:37:23Z,0,False,
MNYo5neLY2Y,YS Jagan Emotional Reaction On Visakha Steel Plant Incident | @SakshiTVLIVE,Sakshi TV Live,Jagan,UgzL-xrIw5598p-j2Jx4AaABAg,@krishnasai1507,Rip,en,2026-06-08T16:04:48Z,4,False,
OQlyCT5aO2Q,నాకంటే ఎక్కువ సంపాదిస్తారా..ఫీలైపోతున్న జగన్.. | YS Jagan PA KNR | Mahaa Vamsi Analysis,Mahaa News,Jagan,Ugxt2oemRKN-j2ftKBJ4AaABAg,@బౌల్స్,అన్నా జగన్ అమాయకుడు ఒక్కసారి పైసా ఎరగడు 😂 కేవలం ప్రజలు కోసం బ్రతికాడు అన్నా మళ్ళీ జైలు కి వెళ్తే అక్కా చేల్లెమ్మలు ఏమై పోతారు ఆంధ్రప్రదేశ్ అనాధ ఐపోతుంది బటన్ మీద బ్రతికే 48 గజాల గొర్రెలు ఏమైపోవాలి,te,2026-06-08T17:30:18Z,0,False,
OQlyCT5aO2Q,నాకంటే ఎక్కువ సంపాదిస్తారా..ఫీలైపోతున్న జగన్.. | YS Jagan PA KNR | Mahaa Vamsi Analysis,Mahaa News,Jagan,UgzYecSuITSkn-PHjp54AaABAg,@venkatachamarthi3191,KNR Jagan benami. So 1000 kotlu is nothing. 1lakh crores 2009 mundu kottesina vadiki q000 crores nothing,en,2026-06-08T16:21:42Z,0,False,
OQlyCT5aO2Q,నాకంటే ఎక్కువ సంపాదిస్తారా..ఫీలైపోతున్న జగన్.. | YS Jagan PA KNR | Mahaa Vamsi Analysis,Mahaa News,Jagan,UgylvMvQkESyMZUzcSh4AaABAg,@Truefacts-pavan,"ప్రజలు బొచ్చు పిక్కోవాలి ,ఆ జ🔫 గాడికి ఎంట్రుక కూడా పోదు ,అలా చచ్చాయి మన న్యాయ వ్యవస్థ 😢",te,2026-06-08T16:05:59Z,1,False,
OQlyCT5aO2Q,నాకంటే ఎక్కువ సంపాదిస్తారా..ఫీలైపోతున్న జగన్.. | YS Jagan PA KNR | Mahaa Vamsi Analysis,Mahaa News,Jagan,UgzNIao_WQMZOp7zkcF4AaABAg,@Maheshreddy-y2q,ఎవరి పరిస్థితి అయినా ఇంతే,te,2026-06-08T15:44:32Z,1,False,
OQlyCT5aO2Q,నాకంటే ఎక్కువ సంపాదిస్తారా..ఫీలైపోతున్న జగన్.. | YS Jagan PA KNR | Mahaa Vamsi Analysis,Mahaa News,Jagan,Ugy4mjf6zsBuzqWNAZB4AaABAg.AXncUAroWfVAXnfXyxn5ya,@hareeshram551,ఎవడు చూడమన్నాడు నీకు సినిమా రీల్లు చూసుకో,te,2026-06-08T15:56:51Z,1,True,Ugy4mjf6zsBuzqWNAZB4AaABAg
