keyword,video_title,video_url,publish_date,transcript_source,transcript_language,summary,comment_author,comment_text,comment_likes
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@NaniAppikatla,Charan anna ❤❤❤,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@rathnavathpavankalyan6213,Why iam crying 😢😢😢,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@mahabasha9347,✊✊✊,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@Gsbk05144,❤🙏,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@MCMINSTRUMENTS,✊,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@UniversalLearnLagoon,"Really enjoyed watching this video when Power Star, after success, came and touched the mega star's feet, which shows how much respect and calmness when one succeeds really very happy. I’ve learned a lot, thank you for sharing! 🌍💙I have a dream of traveling all over the world, and I’m now looking for the perfect travel partner to start this journey with. 🌎If anyone is truly passionate about exploring new cultures, adventures, and creating unforgettable memories, they can message me. 💌 I’ll be happy to take care of all travel expenses for my travel partner as well. Let’s turn this dream into reality together! 🚀✨",0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@prasadkg0,❤🎉🎉,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@B.Ballau,Dub dub dg😂❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@rajuchinni6189,❤❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@tattikotanagaraju5123,Jai Pspk ❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@rajuchinni6189,❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@NarsimhaMangali-r4l,❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@sreenivasyerubandi1236,Pawan garu please convey to lay road between Salur to Makuva,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@SaiKrishnaCheruvupalli,High High💥💥💥,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@vikash5835,❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@arjunctg6721,❤❤❤❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@sobhanmadisetti3503,Edit❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@srinivasakalyan1262,❤❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@subbusubbareddy618,Pspk is King,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@chillasaikumar122,❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@SunitaMallela,Super anna 🥹,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@SunitaMallela,Super anna 🥹,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@maheshpirbaka95,❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@kumaraswamykamana5174,Pure goosebumps 6:17,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@asifkhan-z5t4q,😎🤝👍💪👌,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@RajaNarendra-g4b,Jai PSPK💥💥,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@DhillesuEllumallajanasenaparty,🇮🇳🇮🇳👍👍,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@lingalaajaykumar8934,❤❤❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@Bharath-d2q5q,❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@Badanarudra,Annaya appudu cheppadu ippudu ade jarigindi ade annaya ante jarigedi chepataru chestaru,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@worldchotu76,nice,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@kumarkandukuru221,🎉🎉,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@vamshikrishnakodi2716,❤❤❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@bbusethpspk,Proudly Die Hard Fans' Pawan Kalyan Garu From Delhi Ncr Region ❤️🔯✊💥💪✨🛐🙏,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@mywaymath5196,2:00🎉🎉🎉🎉 em statment ra babu 😮😮😮,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@premkumar-wr3ks,❤❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@SairamKanduri-m3k,❤❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@balaaaa4258,❤❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@dheemanthvaddey2008,❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@MicrosoftMicro-kg8fg,❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@RaviJarvis,2026 எங்கள் தமிழ்நாட்டில் விஜய் எனும் நான் முதலமைச்சராக பதவி ஏற்கின்றேன் எங்கள் விஜய் சொல்வார் ஐ லவ் யூ விஜய்❤❤ எதிர்பார்த்துக் காத்துக் கொண்டிருக்கிறோம்💐💐✊✊ 12 -11-25 இன்று சொல்கிறேன்,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@nvdsai3094,❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@prasaddurga3429,❤❤❤❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@PavitraVatada,❤❤❤❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@manithe1828,Can you make top 1 min video for status on sept 2,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@kumarkandukuru221,❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@nistalasuresh5837,❤❤❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@sitaramsirasapalli6039,2024 ఎలక్షన్ మాత్రం సువర్బ్,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@kiranp3747,"Sugali prithi case solve cheyandi anna...
Vuka adapillanu addupettukoni DCM ayyav antuntey samadhanam cheppalekapothunnaamm",0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@SreeAadhyavlogs,🎉❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@harishlucky1582,❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@THEAMITVISHNOI,❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@rollins9596,చెప్పి మరి కొట్టడం అంటే ఇదే 😅😅😅,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@PavanNihaal,❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@shaktiprasadpanda,"Pawan Kalyan doesn't alliance with CBN, bjp then #JSP party alone got all andhra pradesh assembly seats . Because of Pawan Kalyan popular in election time.",0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@OmkarBellamkonda,Daily dose 😊,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@satya9-n,"Modi knows who is winner , leader,game changer only pk",0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@sekumadhu6241,🙏🙏🙏⛳⛳⛳,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@gangadhargunisetti6505,My God jsp and jai sri ram🙏🙏🙏,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@BeautifulLife0199,Only dialogues. No action. I thought atleast you’ll do good. But you’ve become a politician too Pawan garu,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@VenkareshVenke,Jai janesane,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@ParamashKumar,❤❤❤❤❤❤❤❤❤❤❤❤❤🙏🙏🙏🙏🙏 up,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@surya_2684,Bhayya pula Varsham kurusthadi kada vijayawada flyover daggara adi pettinde inka bagundedi,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@saikiran7794,Video yavadu chesado gani vadiyamma really cult fan brother ur love you ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@aadisekhar4327,PB - PK Mutual Fan,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@vara_media_updates,"Kovela varahaala Babu ane Nenu
2014
22-8-2013 Gabbar singh",0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@editing_wor_ld,Pawan Kalyan padavi kosam  raledu Andra Pradesh prajala kosam vachadu,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@nagakirancheboina5594,Single ga contest chesi government form chesi unte inka convincing ga undedhi,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@MUDAVATHShiva1546,Anyone in March 2026,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@KingXRO0,🙏🙏🙏,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@prasadchintapalli2225,"చెప్పి మరి కొట్టాడు దెబ్బ మాములు దెబ్బ కాదు. 175/175,30 సంవత్సరాలు సీఎం అన్న వాడిని నేలను నాకించాడు. ఏమయినా అన్నయ్య అన్నయ్యనే. నూటికో కోటికో ఒక్కరు చేయగలరు ఇలా.. Off course ఒంటరిగా గెలవకపోవచ్చు కానీ పొత్తు కుదిరిచ్చింది ఆయనే కదా రాజకీయాల్లో అవి సర మామూలే.. అది రాజకీయ వ్యూహం.. ✊✊",0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@BhushanamNaga-n9x,🙏❤✊️,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@uppalasiva-mb3gi,Pranam pettav anna,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@sitaramsirasapalli6039,సహనం,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@dharanismsc,"This level of struggle and victory from TVK Tamil Nadu was expected. .! 
 # waitingVijayElectioncompaingn",1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@TENALINEWS,"https://youtu.be/3K07I_gGwlU?si=ptz6pQGFE1MThhA5
TENALI NEWS 30/08/2025 : మంత్రి మనోహర్ చొరవతో..!",2
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@vishyc4549,Emotion,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@manikantamadicharla4067,"Ee ysrcp nu and jagan purthiga antham cheyyali... Vallu eppatikaina ap ku chala pramadhakaram, vallu cheppey abaddhalanu, rowdy rajakiyalanu, chesey avinithi panulni samulamga antham cheyyali antey pawan anna vallane sadhyam... Ee mata nenu oka dhfm ga purthiga support chesthu chepthunnanu",0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@gopalunijanardhan5806,Enji sarlu chusina chadalanipinche video,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@sandeepsai8475,"Monnati dhaka nenu kalyan gari fan ni but sugali preethi vishayam lo eeyana naku nachatledu. Power loki raganey first neney solve chestha annaru mari monna meet lo enduku ala matladaro telitledu. 2017 lo jarigina issue ki inka therapadaledu, endukani intha late, previous govts em cheyaledu, pk garu ayina chesthey bavuntundi kadha",0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@srini-p1r,Just show this video to pawan kalayan on e. We want the criminal less politics that he promised.,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@mamidipallytarunraj,Pk ❤❤❤,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@Pawan__a7-v9p,🥹🥹🥹❤️‍🔥,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@KanderiViews,Still waiting for 11 to 0 number,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@TENALINEWS,"https://youtu.be/ZnkXcMV3izw?si=dVLr3xsB_hKWIdxE
TENALI NEWS 03/09/2025 : నాదెండ్ల ఆధ్వర్యంలో.! ఈ రోజు ఏమి జరిగిందంటే.!?",1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@srikanthnaidubirre1032,any wone 2025 ❤❤❤❤❤,1
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@PrasadPoripereddy,Westg😊g,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@amazingly_aman,09/ September/ 2023 gurthu pettuko,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@SivaG-f6x9r,💞💞💞💞💞💞💞💞💞💞💞💞💞,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@Gnanendhar_007,"naa athuloo jenasena ,",0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@VidyaSagar-n2c,How to promote analytical theory of genetic caste and the social network movie part 2?,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@VenkateshwarluGavini-d3z,Anna kodali nani rajakeyalu vadlestha anadu kaha Dani hilet cheyu,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@Santhu..7202,Bobbbbbbbbbb 🔥🔥🔥,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@sunkesadhakar3210,Jai pavan and Bjp,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@lakshmanakilada7529,కూటమి సేన జన సేన కాదు,0
Jana Sena Party,సేనతో సేనాని | Special AV |  Naati nundi Neti varaku || #SenathoSenani || విశాఖపట్నం,https://www.youtube.com/watch?v=KNxx22_KmVs,2025-08-30,failed,,No transcript available.,@SrikanthThota-w7o,"Okati matram simple,


AP lo gani Telangana lo kani ninu touch Chesi dammu ledhu anna evadiki......",0
